Date.Time,Creek,RUN1_Pool,RUN1_GW,NAC1,REF
6/27/2023 23:40,-0.095,1.123,1.201,1.457,1.503
6/27/2023 23:50,-0.096,1.124,1.199,1.457,1.505
6/28/2023 0:00,-0.098,1.119,1.2,1.456,1.502
6/28/2023 0:10,-0.101,1.12,1.198,1.456,1.504
6/28/2023 0:20,-0.102,1.122,1.2,1.456,1.504
6/28/2023 0:30,-0.102,1.12,1.202,1.457,1.505
6/28/2023 0:40,-0.102,1.119,1.201,1.459,1.505
6/28/2023 0:50,-0.102,1.118,1.201,1.459,1.504
6/28/2023 1:00,-0.102,1.118,1.199,1.457,1.505
6/28/2023 1:10,-0.102,1.118,1.2,1.459,1.506
6/28/2023 1:20,-0.108,1.111,1.199,1.455,1.501
6/28/2023 1:30,-0.105,1.113,1.199,1.457,1.503
6/28/2023 1:40,-0.105,1.115,1.2,1.457,1.505
6/28/2023 1:50,-0.108,1.112,1.199,1.455,1.502
6/28/2023 2:00,-0.111,1.111,1.197,1.455,1.501
6/28/2023 2:10,-0.109,1.112,1.197,1.457,1.503
6/28/2023 2:20,-0.109,1.11,1.201,1.457,1.503
6/28/2023 2:30,-0.112,1.108,1.196,1.456,1.501
6/28/2023 2:40,-0.111,1.108,1.198,1.456,1.501
6/28/2023 2:50,-0.111,1.111,1.201,1.458,1.504
6/28/2023 3:00,-0.114,1.108,1.198,1.456,1.501
6/28/2023 3:10,-0.113,1.11,1.199,1.456,1.502
6/28/2023 3:20,-0.112,1.109,1.199,1.459,1.505
6/28/2023 3:30,-0.115,1.106,1.197,1.456,1.502
6/28/2023 3:40,-0.11,1.11,1.198,1.458,1.503
6/28/2023 3:50,-0.113,1.105,1.197,1.455,1.5
6/28/2023 4:00,-0.112,1.105,1.197,1.455,1.501
6/28/2023 4:10,-0.111,1.108,1.2,1.457,1.502
6/28/2023 4:20,-0.113,1.106,1.198,1.456,1.503
6/28/2023 4:30,-0.067,1.106,1.198,1.456,1.5
6/28/2023 4:40,0.021,1.102,1.197,1.456,1.499
6/28/2023 4:50,0.111,1.102,1.194,1.454,1.498
6/28/2023 5:00,0.213,1.103,1.198,1.454,1.498
6/28/2023 5:10,0.301,1.103,1.196,1.454,1.499
6/28/2023 5:20,0.405,1.103,1.197,1.455,1.501
6/28/2023 5:30,0.498,1.101,1.197,1.455,1.5
6/28/2023 5:40,0.596,1.102,1.197,1.453,1.5
6/28/2023 5:50,0.68,1.104,1.198,1.455,1.501
6/28/2023 6:00,0.766,1.103,1.197,1.456,1.501
6/28/2023 6:10,0.84,1.101,1.196,1.454,1.497
6/28/2023 6:20,0.911,1.102,1.197,1.457,1.502
6/28/2023 6:30,0.958,1.099,1.194,1.453,1.497
6/28/2023 6:40,1.022,1.1,1.196,1.455,1.498
6/28/2023 6:50,1.042,1.101,1.196,1.454,1.5
6/28/2023 7:00,1.061,1.098,1.198,1.453,1.498
6/28/2023 7:10,1.073,1.1,1.202,1.455,1.497
6/28/2023 7:20,1.081,1.1,1.203,1.453,1.497
6/28/2023 7:30,1.056,1.099,1.214,1.453,1.496
6/28/2023 7:40,1.069,1.101,1.241,1.457,1.499
6/28/2023 7:50,1.061,1.101,1.256,1.457,1.499
6/28/2023 8:00,1.062,1.107,1.265,1.46,1.501
6/28/2023 8:10,1.044,1.106,1.267,1.462,1.5
6/28/2023 8:20,1.003,1.107,1.266,1.467,1.502
6/28/2023 8:30,0.957,1.107,1.261,1.468,1.504
6/28/2023 8:40,0.936,1.107,1.258,1.469,1.504
6/28/2023 8:50,0.865,1.11,1.257,1.472,1.505
6/28/2023 9:00,0.802,1.106,1.253,1.473,1.506
6/28/2023 9:10,0.76,1.107,1.251,1.476,1.509
6/28/2023 9:20,0.714,1.105,1.247,1.474,1.508
6/28/2023 9:30,0.663,1.103,1.244,1.474,1.509
6/28/2023 9:40,0.589,1.104,1.242,1.475,1.51
6/28/2023 9:50,0.531,1.106,1.241,1.478,1.515
6/28/2023 10:00,0.468,1.104,1.237,1.474,1.51
6/28/2023 10:10,0.417,1.106,1.236,1.478,1.516
6/28/2023 10:20,0.341,1.105,1.234,1.478,1.516
6/28/2023 10:30,0.256,1.106,1.232,1.477,1.517
6/28/2023 10:40,0.202,1.103,1.23,1.475,1.514
6/28/2023 10:50,0.122,1.106,1.23,1.477,1.517
6/28/2023 11:00,0.041,1.102,1.228,1.475,1.516
6/28/2023 11:10,-0.018,1.104,1.227,1.475,1.517
6/28/2023 11:20,-0.062,1.103,1.227,1.474,1.52
6/28/2023 11:30,-0.093,1.103,1.225,1.474,1.52
6/28/2023 11:40,-0.101,1.105,1.225,1.475,1.523
6/28/2023 11:50,-0.102,1.104,1.224,1.476,1.522
6/28/2023 12:00,-0.103,1.103,1.224,1.478,1.522
6/28/2023 12:10,-0.102,1.104,1.225,1.476,1.525
6/28/2023 12:20,-0.106,1.104,1.223,1.475,1.523
6/28/2023 12:30,-0.108,1.103,1.221,1.474,1.525
6/28/2023 12:40,-0.107,1.101,1.22,1.476,1.524
6/28/2023 12:50,-0.11,1.101,1.219,1.472,1.523
6/28/2023 13:00,-0.106,1.102,1.217,1.474,1.524
6/28/2023 13:10,-0.108,1.101,1.216,1.471,1.523
6/28/2023 13:20,-0.107,1.097,1.215,1.471,1.523
6/28/2023 13:30,-0.106,1.098,1.213,1.471,1.525
6/28/2023 13:40,-0.108,1.1,1.211,1.47,1.525
6/28/2023 13:50,-0.107,1.1,1.212,1.471,1.526
6/28/2023 14:00,-0.108,1.097,1.21,1.47,1.524
6/28/2023 14:10,-0.107,1.094,1.206,1.468,1.523
6/28/2023 14:20,-0.103,1.101,1.21,1.471,1.529
6/28/2023 14:30,-0.106,1.097,1.208,1.468,1.527
6/28/2023 14:40,-0.106,1.095,1.206,1.468,1.527
6/28/2023 14:50,-0.104,1.096,1.205,1.468,1.526
6/28/2023 15:00,-0.106,1.096,1.203,1.467,1.525
6/28/2023 15:10,-0.096,1.096,1.203,1.467,1.523
6/28/2023 15:20,-0.096,1.093,1.2,1.466,1.524
6/28/2023 15:30,-0.099,1.094,1.201,1.464,1.523
6/28/2023 15:40,-0.096,1.095,1.2,1.466,1.526
6/28/2023 15:50,-0.096,1.094,1.196,1.465,1.525
6/28/2023 16:00,-0.096,1.095,1.196,1.464,1.525
6/28/2023 16:10,-0.096,1.093,1.196,1.463,1.523
6/28/2023 16:20,-0.095,1.094,1.195,1.464,1.526
6/28/2023 16:30,-0.097,1.093,1.191,1.462,1.524
6/28/2023 16:40,0.011,1.094,1.193,1.462,1.525
6/28/2023 16:50,0.105,1.094,1.191,1.462,1.523
6/28/2023 17:00,0.204,1.092,1.192,1.461,1.524
6/28/2023 17:10,0.319,1.095,1.192,1.463,1.523
6/28/2023 17:20,0.427,1.096,1.194,1.46,1.525
6/28/2023 17:30,0.542,1.094,1.193,1.461,1.524
6/28/2023 17:40,0.65,1.093,1.191,1.46,1.524
6/28/2023 17:50,0.755,1.092,1.191,1.459,1.522
6/28/2023 18:00,0.852,1.093,1.19,1.458,1.523
6/28/2023 18:10,0.951,1.094,1.194,1.46,1.525
6/28/2023 18:20,1.021,1.092,1.19,1.458,1.523
6/28/2023 18:30,1.102,1.092,1.191,1.459,1.524
6/28/2023 18:40,1.166,1.091,1.192,1.458,1.523
6/28/2023 18:50,1.21,1.103,1.193,1.459,1.524
6/28/2023 19:00,1.266,1.13,1.193,1.455,1.522
6/28/2023 19:10,1.304,1.166,1.194,1.46,1.523
6/28/2023 19:20,1.341,1.192,1.197,1.461,1.524
6/28/2023 19:30,1.365,1.216,1.195,1.457,1.522
6/28/2023 19:40,1.371,1.246,1.194,1.456,1.521
6/28/2023 19:50,1.389,1.274,1.197,1.46,1.524
6/28/2023 20:00,1.387,1.292,1.202,1.459,1.524
6/28/2023 20:10,1.376,1.31,1.234,1.46,1.524
6/28/2023 20:20,1.356,1.317,1.258,1.461,1.524
6/28/2023 20:30,1.322,1.323,1.269,1.463,1.527
6/28/2023 20:40,1.298,1.32,1.306,1.466,1.528
6/28/2023 20:50,1.244,1.308,1.304,1.468,1.529
6/28/2023 21:00,1.203,1.299,1.297,1.47,1.53
6/28/2023 21:10,1.146,1.286,1.289,1.474,1.53
6/28/2023 21:20,1.096,1.27,1.286,1.477,1.532
6/28/2023 21:30,1.035,1.255,1.283,1.479,1.532
6/28/2023 21:40,0.965,1.241,1.279,1.479,1.534
6/28/2023 21:50,0.888,1.224,1.275,1.48,1.534
6/28/2023 22:00,0.827,1.209,1.27,1.482,1.535
6/28/2023 22:10,0.754,1.196,1.268,1.482,1.535
6/28/2023 22:20,0.671,1.182,1.266,1.482,1.535
6/28/2023 22:30,0.588,1.168,1.259,1.479,1.534
6/28/2023 22:40,0.512,1.164,1.259,1.48,1.536
6/28/2023 22:50,0.433,1.161,1.259,1.484,1.539
6/28/2023 23:00,0.354,1.156,1.256,1.484,1.539
6/28/2023 23:10,0.267,1.151,1.254,1.483,1.539
6/28/2023 23:20,0.191,1.149,1.251,1.483,1.541
6/28/2023 23:30,0.121,1.146,1.251,1.483,1.541
6/28/2023 23:40,0.047,1.146,1.247,1.483,1.54
6/28/2023 23:50,-0.029,1.141,1.247,1.484,1.542
6/29/2023 0:00,-0.068,1.141,1.246,1.486,1.544
6/29/2023 0:10,-0.091,1.138,1.243,1.483,1.543
6/29/2023 0:20,-0.1,1.137,1.24,1.483,1.546
6/29/2023 0:30,-0.097,1.14,1.242,1.486,1.549
6/29/2023 0:40,-0.1,1.133,1.241,1.484,1.548
6/29/2023 0:50,-0.101,1.133,1.238,1.483,1.548
6/29/2023 1:00,-0.103,1.131,1.236,1.481,1.548
6/29/2023 1:10,-0.103,1.129,1.235,1.483,1.549
6/29/2023 1:20,-0.105,1.128,1.236,1.483,1.549
6/29/2023 1:30,-0.109,1.13,1.233,1.483,1.549
6/29/2023 1:40,-0.11,1.126,1.235,1.483,1.55
6/29/2023 1:50,-0.11,1.124,1.231,1.483,1.548
6/29/2023 2:00,-0.111,1.127,1.232,1.481,1.551
6/29/2023 2:10,-0.109,1.123,1.232,1.481,1.552
6/29/2023 2:20,-0.109,1.124,1.232,1.48,1.553
6/29/2023 2:30,-0.106,1.125,1.233,1.483,1.553
6/29/2023 2:40,-0.108,1.121,1.231,1.48,1.555
6/29/2023 2:50,-0.11,1.12,1.232,1.482,1.553
6/29/2023 3:00,-0.111,1.118,1.228,1.48,1.553
6/29/2023 3:10,-0.11,1.117,1.23,1.48,1.555
6/29/2023 3:20,-0.11,1.119,1.228,1.48,1.557
6/29/2023 3:30,-0.11,1.115,1.228,1.48,1.555
6/29/2023 3:40,-0.109,1.115,1.229,1.479,1.555
6/29/2023 3:50,-0.109,1.114,1.229,1.481,1.557
6/29/2023 4:00,-0.11,1.112,1.228,1.478,1.556
6/29/2023 4:10,-0.113,1.11,1.224,1.478,1.556
6/29/2023 4:20,-0.111,1.11,1.227,1.478,1.556
6/29/2023 4:30,-0.11,1.114,1.227,1.48,1.558
6/29/2023 4:40,-0.109,1.111,1.228,1.48,1.558
6/29/2023 4:50,-0.109,1.112,1.227,1.48,1.56
6/29/2023 5:00,-0.107,1.11,1.229,1.479,1.56
6/29/2023 5:10,-0.11,1.112,1.227,1.479,1.562
6/29/2023 5:20,-0.111,1.109,1.223,1.478,1.558
6/29/2023 5:30,-0.108,1.111,1.225,1.478,1.56
6/29/2023 5:40,-0.016,1.109,1.227,1.48,1.56
6/29/2023 5:50,0.078,1.109,1.224,1.477,1.56
6/29/2023 6:00,0.191,1.109,1.225,1.478,1.561
6/29/2023 6:10,0.297,1.108,1.225,1.477,1.558
6/29/2023 6:20,0.4,1.106,1.223,1.477,1.557
6/29/2023 6:30,0.51,1.106,1.222,1.477,1.559
6/29/2023 6:40,0.613,1.106,1.224,1.478,1.56
6/29/2023 6:50,0.705,1.106,1.224,1.476,1.56
6/29/2023 7:00,0.792,1.104,1.222,1.476,1.56
6/29/2023 7:10,0.863,1.105,1.222,1.476,1.56
6/29/2023 7:20,0.932,1.104,1.219,1.475,1.559
6/29/2023 7:30,0.981,1.103,1.219,1.474,1.558
6/29/2023 7:40,1.019,1.104,1.221,1.475,1.559
6/29/2023 7:50,1.05,1.104,1.221,1.475,1.559
6/29/2023 8:00,1.066,1.101,1.218,1.474,1.559
6/29/2023 8:10,1.072,1.102,1.218,1.474,1.558
6/29/2023 8:20,1.09,1.102,1.22,1.473,1.557
6/29/2023 8:30,1.085,1.101,1.219,1.473,1.557
6/29/2023 8:40,1.082,1.1,1.218,1.473,1.557
6/29/2023 8:50,1.063,1.1,1.217,1.471,1.557
6/29/2023 9:00,1.042,1.098,1.215,1.469,1.557
6/29/2023 9:10,1.018,1.102,1.218,1.474,1.558
6/29/2023 9:20,0.984,1.103,1.215,1.472,1.557
6/29/2023 9:30,0.945,1.1,1.214,1.471,1.557
6/29/2023 9:40,0.893,1.099,1.213,1.474,1.558
6/29/2023 9:50,0.834,1.1,1.215,1.472,1.557
6/29/2023 10:00,0.776,1.096,1.21,1.468,1.552
6/29/2023 10:10,0.718,1.097,1.209,1.468,1.552
6/29/2023 10:20,0.658,1.097,1.211,1.468,1.553
6/29/2023 10:30,0.596,1.095,1.207,1.468,1.554
6/29/2023 10:40,0.537,1.095,1.207,1.466,1.552
6/29/2023 10:50,0.47,1.093,1.205,1.466,1.551
6/29/2023 11:00,0.4,1.094,1.204,1.467,1.553
6/29/2023 11:10,0.33,1.094,1.203,1.465,1.551
6/29/2023 11:20,0.267,1.094,1.202,1.465,1.55
6/29/2023 11:30,0.192,1.094,1.202,1.465,1.549
6/29/2023 11:40,0.12,1.095,1.203,1.465,1.552
6/29/2023 11:50,0.055,1.095,1.201,1.466,1.551
6/29/2023 12:00,-0.019,1.092,1.199,1.463,1.551
6/29/2023 12:10,-0.069,1.093,1.198,1.463,1.552
6/29/2023 12:20,-0.101,1.096,1.198,1.465,1.55
6/29/2023 12:30,-0.101,1.096,1.197,1.463,1.55
6/29/2023 12:40,-0.102,1.096,1.196,1.464,1.55
6/29/2023 12:50,-0.102,1.096,1.196,1.464,1.551
6/29/2023 13:00,-0.104,1.094,1.194,1.462,1.55
6/29/2023 13:10,-0.104,1.094,1.191,1.46,1.548
6/29/2023 13:20,-0.106,1.093,1.189,1.458,1.546
6/29/2023 13:30,-0.108,1.091,1.189,1.458,1.548
6/29/2023 13:40,-0.105,1.094,1.19,1.46,1.549
6/29/2023 13:50,-0.106,1.093,1.187,1.457,1.547
6/29/2023 14:00,-0.096,1.093,1.185,1.457,1.547
6/29/2023 14:10,-0.096,1.092,1.183,1.456,1.547
6/29/2023 14:20,-0.095,1.094,1.184,1.457,1.546
6/29/2023 14:30,-0.098,1.092,1.18,1.454,1.544
6/29/2023 14:40,-0.099,1.091,1.18,1.455,1.544
6/29/2023 14:50,-0.098,1.09,1.18,1.453,1.543
6/29/2023 15:00,-0.096,1.091,1.18,1.452,1.547
6/29/2023 15:10,-0.097,1.092,1.179,1.453,1.543
6/29/2023 15:20,-0.097,1.089,1.176,1.451,1.543
6/29/2023 15:30,-0.096,1.091,1.177,1.453,1.544
6/29/2023 15:40,-0.097,1.089,1.176,1.45,1.543
6/29/2023 15:50,-0.097,1.089,1.176,1.45,1.541
6/29/2023 16:00,-0.097,1.089,1.175,1.448,1.541
6/29/2023 16:10,-0.099,1.09,1.175,1.449,1.541
6/29/2023 16:20,-0.096,1.092,1.177,1.451,1.542
6/29/2023 16:30,-0.096,1.089,1.176,1.448,1.539
6/29/2023 16:40,-0.099,1.088,1.174,1.445,1.539
6/29/2023 16:50,-0.1,1.09,1.174,1.446,1.539
6/29/2023 17:00,-0.098,1.088,1.174,1.447,1.54
6/29/2023 17:10,-0.097,1.089,1.175,1.446,1.54
6/29/2023 17:20,-0.098,1.087,1.173,1.444,1.539
6/29/2023 17:30,0.016,1.088,1.172,1.446,1.537
6/29/2023 17:40,0.127,1.088,1.172,1.445,1.539
6/29/2023 17:50,0.235,1.09,1.173,1.447,1.538
6/29/2023 18:00,0.357,1.09,1.173,1.447,1.537
6/29/2023 18:10,0.473,1.088,1.174,1.446,1.535
6/29/2023 18:20,0.595,1.087,1.174,1.444,1.535
6/29/2023 18:30,0.716,1.086,1.172,1.443,1.535
6/29/2023 18:40,0.826,1.087,1.172,1.444,1.536
6/29/2023 18:50,0.943,1.086,1.173,1.446,1.536
6/29/2023 19:00,1.044,1.086,1.175,1.444,1.536
6/29/2023 19:10,1.127,1.088,1.176,1.446,1.536
6/29/2023 19:20,1.202,1.088,1.176,1.447,1.536
6/29/2023 19:30,1.26,1.109,1.176,1.445,1.535
6/29/2023 19:40,1.311,1.153,1.179,1.447,1.537
6/29/2023 19:50,1.361,1.188,1.179,1.446,1.536
6/29/2023 20:00,1.399,1.216,1.181,1.447,1.534
6/29/2023 20:10,1.436,1.254,1.183,1.449,1.536
6/29/2023 20:20,1.462,1.292,1.187,1.449,1.537
6/29/2023 20:30,1.486,1.322,1.196,1.449,1.537
6/29/2023 20:40,1.501,1.35,1.215,1.448,1.54
6/29/2023 20:50,1.501,1.381,1.313,1.449,1.543
6/29/2023 21:00,1.494,1.409,1.366,1.448,1.548
6/29/2023 21:10,1.477,1.431,1.406,1.449,1.551
6/29/2023 21:20,1.447,1.445,1.429,1.448,1.55
6/29/2023 21:30,1.409,1.443,1.435,1.45,1.552
6/29/2023 21:40,1.364,1.428,1.425,1.449,1.551
6/29/2023 21:50,1.311,1.413,1.412,1.45,1.554
6/29/2023 22:00,1.252,1.398,1.399,1.45,1.555
6/29/2023 22:10,1.176,1.381,1.384,1.449,1.554
6/29/2023 22:20,1.105,1.361,1.369,1.451,1.553
6/29/2023 22:30,1.033,1.345,1.354,1.451,1.557
6/29/2023 22:40,0.95,1.324,1.338,1.45,1.554
6/29/2023 22:50,0.869,1.308,1.325,1.451,1.555
6/29/2023 23:00,0.787,1.29,1.312,1.451,1.557
6/29/2023 23:10,0.704,1.272,1.297,1.45,1.554
6/29/2023 23:20,0.619,1.256,1.292,1.454,1.556
6/29/2023 23:30,0.535,1.24,1.286,1.452,1.556
6/29/2023 23:40,0.448,1.224,1.285,1.451,1.558
6/29/2023 23:50,0.361,1.211,1.283,1.451,1.56
6/30/2023 0:00,0.279,1.195,1.279,1.451,1.557
6/30/2023 0:10,0.199,1.185,1.273,1.451,1.557
6/30/2023 0:20,0.117,1.177,1.271,1.452,1.559
6/30/2023 0:30,0.039,1.17,1.269,1.453,1.561
6/30/2023 0:40,-0.038,1.163,1.265,1.453,1.56
6/30/2023 0:50,-0.067,1.159,1.263,1.452,1.559
6/30/2023 1:00,-0.082,1.155,1.263,1.452,1.561
6/30/2023 1:10,-0.091,1.151,1.264,1.453,1.56
6/30/2023 1:20,-0.097,1.147,1.259,1.452,1.559
6/30/2023 1:30,-0.1,1.146,1.26,1.456,1.563
6/30/2023 1:40,-0.102,1.142,1.256,1.453,1.56
6/30/2023 1:50,-0.1,1.143,1.257,1.453,1.562
6/30/2023 2:00,-0.103,1.14,1.256,1.455,1.562
6/30/2023 2:10,-0.105,1.14,1.254,1.454,1.564
6/30/2023 2:20,-0.108,1.136,1.253,1.454,1.563
6/30/2023 2:30,-0.108,1.136,1.252,1.454,1.564
6/30/2023 2:40,-0.11,1.133,1.249,1.455,1.563
6/30/2023 2:50,-0.111,1.132,1.247,1.454,1.562
6/30/2023 3:00,-0.112,1.132,1.245,1.454,1.563
6/30/2023 3:10,-0.111,1.132,1.243,1.454,1.563
6/30/2023 3:20,-0.111,1.132,1.244,1.455,1.564
6/30/2023 3:30,-0.11,1.13,1.244,1.459,1.567
6/30/2023 3:40,-0.11,1.129,1.243,1.458,1.565
6/30/2023 3:50,-0.11,1.127,1.24,1.456,1.565
6/30/2023 4:00,-0.112,1.125,1.237,1.457,1.562
6/30/2023 4:10,-0.11,1.124,1.237,1.456,1.564
6/30/2023 4:20,-0.11,1.125,1.239,1.457,1.566
6/30/2023 4:30,-0.112,1.122,1.238,1.458,1.563
6/30/2023 4:40,-0.112,1.122,1.238,1.458,1.565
6/30/2023 4:50,-0.111,1.121,1.235,1.456,1.562
6/30/2023 5:00,-0.108,1.119,1.238,1.457,1.566
6/30/2023 5:10,-0.109,1.117,1.236,1.457,1.561
6/30/2023 5:20,-0.11,1.117,1.236,1.457,1.563
6/30/2023 5:30,-0.111,1.117,1.236,1.457,1.564
6/30/2023 5:40,-0.111,1.116,1.236,1.459,1.564
6/30/2023 5:50,-0.112,1.115,1.236,1.457,1.563
6/30/2023 6:00,-0.112,1.115,1.233,1.456,1.563
6/30/2023 6:10,-0.111,1.112,1.236,1.457,1.563
6/30/2023 6:20,-0.113,1.111,1.23,1.455,1.561
6/30/2023 6:30,-0.111,1.112,1.231,1.456,1.562
6/30/2023 6:40,-0.083,1.109,1.232,1.456,1.56
6/30/2023 6:50,0.047,1.109,1.232,1.455,1.559
6/30/2023 7:00,0.155,1.11,1.235,1.458,1.56
6/30/2023 7:10,0.26,1.109,1.231,1.456,1.56
6/30/2023 7:20,0.383,1.107,1.23,1.455,1.559
6/30/2023 7:30,0.498,1.108,1.231,1.456,1.56
6/30/2023 7:40,0.605,1.108,1.231,1.456,1.56
6/30/2023 7:50,0.705,1.107,1.229,1.454,1.558
6/30/2023 8:00,0.797,1.106,1.23,1.456,1.56
6/30/2023 8:10,0.877,1.104,1.228,1.454,1.559
6/30/2023 8:20,0.94,1.104,1.229,1.453,1.558
6/30/2023 8:30,1.01,1.101,1.225,1.451,1.554
6/30/2023 8:40,1.057,1.104,1.225,1.453,1.554
6/30/2023 8:50,1.092,1.102,1.223,1.452,1.554
6/30/2023 9:00,1.118,1.1,1.224,1.45,1.555
6/30/2023 9:10,1.129,1.103,1.221,1.449,1.554
6/30/2023 9:20,1.132,1.112,1.223,1.452,1.555
6/30/2023 9:30,1.132,1.114,1.221,1.451,1.555
6/30/2023 9:40,1.103,1.121,1.222,1.451,1.556
6/30/2023 9:50,1.068,1.118,1.223,1.45,1.554
6/30/2023 10:00,1.028,1.116,1.221,1.449,1.555
6/30/2023 10:10,0.99,1.115,1.219,1.45,1.556
6/30/2023 10:20,0.951,1.114,1.218,1.449,1.554
6/30/2023 10:30,0.902,1.111,1.217,1.448,1.554
6/30/2023 10:40,0.851,1.11,1.217,1.448,1.555
6/30/2023 10:50,0.801,1.107,1.214,1.446,1.552
6/30/2023 11:00,0.76,1.109,1.215,1.447,1.553
6/30/2023 11:10,0.689,1.109,1.216,1.448,1.554
6/30/2023 11:20,0.627,1.106,1.213,1.445,1.551
6/30/2023 11:30,0.562,1.107,1.211,1.448,1.554
6/30/2023 11:40,0.495,1.105,1.211,1.446,1.551
6/30/2023 11:50,0.419,1.104,1.209,1.446,1.551
6/30/2023 12:00,0.347,1.103,1.208,1.442,1.55
6/30/2023 12:10,0.268,1.102,1.208,1.444,1.548
6/30/2023 12:20,0.204,1.102,1.204,1.445,1.549
6/30/2023 12:30,0.131,1.102,1.209,1.445,1.551
6/30/2023 12:40,0.062,1.101,1.206,1.443,1.551
6/30/2023 12:50,-0.008,1.103,1.206,1.443,1.551
6/30/2023 13:00,-0.059,1.103,1.206,1.443,1.551
6/30/2023 13:10,-0.087,1.102,1.201,1.441,1.55
6/30/2023 13:20,-0.091,1.101,1.205,1.442,1.552
6/30/2023 13:30,-0.092,1.101,1.203,1.441,1.55
6/30/2023 13:40,-0.095,1.1,1.2,1.441,1.547
6/30/2023 13:50,-0.1,1.099,1.199,1.44,1.547
6/30/2023 14:00,-0.101,1.096,1.195,1.438,1.545
6/30/2023 14:10,-0.101,1.098,1.198,1.44,1.546
6/30/2023 14:20,-0.101,1.097,1.194,1.439,1.544
6/30/2023 14:30,-0.101,1.098,1.194,1.437,1.546
6/30/2023 14:40,-0.101,1.097,1.192,1.437,1.542
6/30/2023 14:50,-0.105,1.095,1.19,1.433,1.542
6/30/2023 15:00,-0.104,1.098,1.191,1.438,1.545
6/30/2023 15:10,-0.105,1.095,1.187,1.436,1.541
6/30/2023 15:20,-0.098,1.095,1.187,1.435,1.54
6/30/2023 15:30,-0.098,1.095,1.188,1.435,1.542
6/30/2023 15:40,-0.097,1.094,1.186,1.433,1.541
6/30/2023 15:50,-0.097,1.093,1.182,1.433,1.54
6/30/2023 16:00,-0.097,1.093,1.183,1.433,1.54
6/30/2023 16:10,-0.096,1.094,1.186,1.433,1.54
6/30/2023 16:20,-0.095,1.093,1.183,1.432,1.539
6/30/2023 16:30,-0.098,1.093,1.182,1.432,1.539
6/30/2023 16:40,-0.094,1.096,1.185,1.434,1.541
6/30/2023 16:50,-0.097,1.093,1.182,1.432,1.538
6/30/2023 17:00,-0.095,1.092,1.183,1.433,1.538
6/30/2023 17:10,-0.098,1.089,1.182,1.43,1.537
6/30/2023 17:20,-0.094,1.093,1.184,1.434,1.538
6/30/2023 17:30,-0.097,1.09,1.18,1.43,1.537
6/30/2023 17:40,-0.095,1.092,1.182,1.433,1.537
6/30/2023 17:50,-0.095,1.09,1.184,1.433,1.537
6/30/2023 18:00,-0.097,1.09,1.184,1.432,1.536
6/30/2023 18:10,-0.097,1.089,1.182,1.43,1.534
6/30/2023 18:20,-0.035,1.089,1.183,1.431,1.533
6/30/2023 18:30,0.075,1.09,1.184,1.433,1.534
6/30/2023 18:40,0.194,1.09,1.184,1.434,1.534
6/30/2023 18:50,0.318,1.091,1.185,1.433,1.534
6/30/2023 19:00,0.454,1.092,1.184,1.434,1.533
6/30/2023 19:10,0.59,1.09,1.187,1.431,1.533
6/30/2023 19:20,0.735,1.092,1.187,1.434,1.535
6/30/2023 19:30,0.863,1.093,1.186,1.435,1.532
6/30/2023 19:40,0.987,1.094,1.189,1.436,1.534
6/30/2023 19:50,1.093,1.093,1.19,1.438,1.534
6/30/2023 20:00,1.19,1.091,1.189,1.437,1.532
6/30/2023 20:10,1.269,1.105,1.189,1.436,1.532
6/30/2023 20:20,1.327,1.148,1.19,1.435,1.533
6/30/2023 20:30,1.381,1.187,1.193,1.437,1.534
6/30/2023 20:40,1.427,1.217,1.194,1.437,1.533
6/30/2023 20:50,1.471,1.26,1.196,1.436,1.532
6/30/2023 21:00,1.5,1.3,1.198,1.436,1.532
6/30/2023 21:10,1.528,1.339,1.211,1.44,1.539
6/30/2023 21:20,1.556,1.377,1.293,1.437,1.544
6/30/2023 21:30,1.578,1.418,1.366,1.437,1.551
6/30/2023 21:40,1.585,1.466,1.443,1.439,1.561
6/30/2023 21:50,1.58,1.515,1.497,1.442,1.569
6/30/2023 22:00,1.558,1.54,1.526,1.44,1.574
6/30/2023 22:10,1.529,1.542,1.535,1.439,1.579
6/30/2023 22:20,1.489,1.53,1.53,1.441,1.581
6/30/2023 22:30,1.439,1.52,1.516,1.442,1.584
6/30/2023 22:40,1.384,1.501,1.503,1.444,1.582
6/30/2023 22:50,1.324,1.481,1.488,1.443,1.581
6/30/2023 23:00,1.248,1.461,1.466,1.448,1.579
6/30/2023 23:10,1.175,1.439,1.446,1.449,1.579
6/30/2023 23:20,1.1,1.418,1.427,1.454,1.579
6/30/2023 23:30,1.012,1.397,1.407,1.457,1.578
6/30/2023 23:40,0.929,1.377,1.392,1.46,1.578
6/30/2023 23:50,0.836,1.356,1.37,1.462,1.575
7/1/2023 0:00,0.747,1.337,1.356,1.465,1.575
7/1/2023 0:10,0.657,1.319,1.339,1.468,1.573
7/1/2023 0:20,0.568,1.303,1.324,1.471,1.575
7/1/2023 0:30,0.477,1.285,1.312,1.473,1.573
7/1/2023 0:40,0.381,1.268,1.299,1.473,1.572
7/1/2023 0:50,0.299,1.253,1.294,1.478,1.575
7/1/2023 1:00,0.206,1.239,1.289,1.479,1.573
7/1/2023 1:10,0.124,1.222,1.287,1.481,1.575
7/1/2023 1:20,0.041,1.209,1.284,1.481,1.573
